Datetime,Y,O,return_y,return_0,diff
2014/08/15-13:35,6120,6164,0.001308901,0.000974342,0.000334558
2014/08/15-13:40,6114,6158,-0.000980392,-0.000973394,-7.00E-06
2014/08/15-13:45,6108,6156,-0.000981354,-0.000324781,-0.000656573
2014/08/15-13:50,6106,6156,-0.000327439,0,-0.000327439
2014/08/15-13:55,6096,6148,-0.001637733,-0.001299545,-0.000338188
2014/08/15-14:00,6088,6140,-0.001312336,-0.001301236,-1.11E-05
2014/08/15-14:05,6092,6148,0.00065703,0.001302932,-0.000645901
2014/08/15-14:10,6090,6146,-0.000328299,-0.000325309,-2.99E-06
2014/08/15-14:15,6062,6130,-0.004597701,-0.002603319,-0.001994382
2014/08/15-14:20,6054,6120,-0.001319696,-0.001631321,0.000311625
2014/08/15-14:25,6056,6126,0.00033036,0.000980392,-0.000650032
2014/08/15-14:30,6048,6122,-0.001321004,-0.000652955,-0.000668049
2014/08/15-14:35,6052,6120,0.000661376,-0.000326691,0.000988066
2014/08/15-14:40,6044,6110,-0.001321877,-0.001633987,0.00031211
2014/08/15-14:45,6036,6104,-0.001323627,-0.000981997,-0.00034163
2014/08/15-14:50,6040,6114,0.000662691,0.00163827,-0.000975579
2014/08/15-14:55,6038,6110,-0.000331126,-0.000654236,0.00032311
2014/08/15-15:00,6032,6110,-0.000993707,0,-0.000993707
2014/08/18-09:05,5962,6042,-0.011604775,-0.011129296,-0.000475478
2014/08/18-09:10,5974,6050,0.002012747,0.001324065,0.000688683
2014/08/18-09:15,6010,6068,0.006026113,0.002975207,0.003050907
2014/08/18-09:20,5996,6060,-0.002329451,-0.001318392,-0.001011059
2014/08/18-09:25,6000,6062,0.000667111,0.000330033,0.000337078
2014/08/18-09:30,5998,6070,-0.000333333,0.001319696,-0.00165303
2014/08/18-09:35,5982,6060,-0.002667556,-0.001647446,-0.001020109
2014/08/18-09:40,5994,6072,0.002006018,0.001980198,2.58E-05
2014/08/18-09:45,5992,6070,-0.000333667,-0.000329381,-4.29E-06
2014/08/18-09:50,5990,6064,-0.000333778,-0.000988468,0.00065469
2014/08/18-09:55,5992,6066,0.00033389,0.000329815,4.07E-06
2014/08/18-10:00,6000,6068,0.001335113,0.000329707,0.001005407
2014/08/18-10:05,6004,6066,0.000666667,-0.000329598,0.000996265
2014/08/18-10:10,6002,6066,-0.000333111,0,-0.000333111
2014/08/18-10:15,6002,6060,0,-0.00098912,0.00098912
2014/08/18-10:35,5996,6050,-0.000999667,-0.001650165,0.000650498
2014/08/18-10:40,5994,6048,-0.000333556,-0.000330579,-2.98E-06
2014/08/18-10:45,5994,6052,0,0.000661376,-0.000661376
2014/08/18-10:50,6002,6060,0.001334668,0.001321877,1.28E-05
2014/08/18-10:55,6000,6054,-0.000333222,-0.000990099,0.000656877
2014/08/18-11:00,5998,6056,-0.000333333,0.00033036,-0.000663693
2014/08/18-11:05,6002,6056,0.000666889,0,0.000666889
2014/08/18-11:10,5996,6052,-0.000999667,-0.000660502,-0.000339165
2014/08/18-11:15,5996,6054,0,0.000330469,-0.000330469
2014/08/18-11:20,5998,6054,0.000333556,0,0.000333556
2014/08/18-11:25,6000,6058,0.000333444,0.00066072,-0.000327276
2014/08/18-11:30,5998,6056,-0.000333333,-0.000330142,-3.19E-06
2014/08/18-13:35,6002,6054,0.000666889,-0.000330251,0.00099714
2014/08/18-13:40,5994,6044,-0.001332889,-0.0016518,0.000318911
2014/08/18-13:45,5996,6050,0.000333667,0.00099272,-0.000659053
2014/08/18-13:50,5998,6050,0.000333556,0,0.000333556
2014/08/18-13:55,5996,6050,-0.000333444,0,-0.000333444
2014/08/18-14:00,5998,6050,0.000333556,0,0.000333556
2014/08/18-14:05,5992,6050,-0.001000333,0,-0.001000333
2014/08/18-14:10,5994,6052,0.000333778,0.000330579,3.20E-06
2014/08/18-14:15,5990,6046,-0.000667334,-0.000991408,0.000324074
2014/08/18-14:20,5998,6052,0.001335559,0.000992392,0.000343168
2014/08/18-14:25,6000,6056,0.000333444,0.000660939,-0.000327494
2014/08/18-14:30,6008,6064,0.001333333,0.001321004,1.23E-05
2014/08/18-14:35,6008,6064,0,0,0
2014/08/18-14:40,6000,6054,-0.001331558,-0.001649077,0.000317519
2014/08/18-14:45,6000,6052,0,-0.00033036,0.00033036
2014/08/18-14:50,5996,6052,-0.000666667,0,-0.000666667
2014/08/18-14:55,5994,6050,-0.000333556,-0.000330469,-3.09E-06
2014/08/18-15:00,5996,6058,0.000333667,0.001322314,-0.000988647
2014/08/19-09:05,6014,6064,0.003002001,0.000990426,0.002011575
2014/08/19-09:10,6024,6090,0.001662787,0.004287599,-0.002624812
2014/08/19-09:15,6022,6088,-0.000332005,-0.000328407,-3.60E-06
2014/08/19-09:20,6026,6090,0.000664231,0.000328515,0.000335716
2014/08/19-09:25,6022,6086,-0.00066379,-0.000656814,-6.98E-06
2014/08/19-09:30,6018,6084,-0.000664231,-0.000328623,-0.000335608
2014/08/19-09:35,6020,6080,0.000332336,-0.000657462,0.000989799
2014/08/19-09:40,6018,6082,-0.000332226,0.000328947,-0.000661173
2014/08/19-09:45,6018,6080,0,-0.000328839,0.000328839
2014/08/19-09:50,6016,6080,-0.000332336,0,-0.000332336
2014/08/19-09:55,6012,6076,-0.000664894,-0.000657895,-7.00E-06
2014/08/19-10:00,6016,6076,0.000665336,0,0.000665336
2014/08/19-10:05,6012,6072,-0.000664894,-0.000658328,-6.57E-06
2014/08/19-10:10,6012,6074,0,0.000329381,-0.000329381
2014/08/19-10:15,6012,6074,0,0,0
2014/08/19-10:35,6012,6076,0,0.000329272,-0.000329272
2014/08/19-10:40,6014,6074,0.000332668,-0.000329164,0.000661832
2014/08/19-10:45,6012,6078,-0.000332557,0.000658545,-0.000991102
2014/08/19-10:50,6004,6076,-0.001330672,-0.000329056,-0.001001616
2014/08/19-10:55,6010,6078,0.000999334,0.000329164,0.00067017
2014/08/19-11:00,6010,6078,0,0,0
2014/08/19-11:05,6008,6074,-0.000332779,-0.000658111,0.000325333
2014/08/19-11:10,6010,6072,0.000332889,-0.000329272,0.000662162
2014/08/19-11:15,6008,6072,-0.000332779,0,-0.000332779
2014/08/19-11:20,6008,6072,0,0,0
2014/08/19-11:25,6008,6072,0,0,0
2014/08/19-11:30,6006,6072,-0.000332889,0,-0.000332889
2014/08/19-13:35,6004,6070,-0.000333,-0.000329381,-3.62E-06
2014/08/19-13:40,6002,6068,-0.000333111,-0.000329489,-3.62E-06
2014/08/19-13:45,6004,6066,0.000333222,-0.000329598,0.00066282
2014/08/19-13:50,6000,6066,-0.000666223,0,-0.000666223
2014/08/19-13:55,5992,6060,-0.001333333,-0.00098912,-0.000344214
2014/08/19-14:00,5992,6058,0,-0.000330033,0.000330033
2014/08/19-14:05,5994,6058,0.000333778,0,0.000333778
2014/08/19-14:10,6000,6070,0.001001001,0.001980852,-0.000979851
2014/08/19-14:15,6000,6068,0,-0.000329489,0.000329489
2014/08/19-14:20,5998,6064,-0.000333333,-0.000659196,0.000325862
2014/08/19-14:25,6004,6070,0.001000333,0.000989446,1.09E-05
2014/08/19-14:30,6002,6068,-0.000333111,-0.000329489,-3.62E-06
2014/08/19-14:35,6006,6070,0.000666445,0.000329598,0.000336847
2014/08/19-14:40,6004,6068,-0.000333,-0.000329489,-3.51E-06
2014/08/19-14:45,6004,6068,0,0,0
2014/08/19-14:50,6004,6070,0,0.000329598,-0.000329598
2014/08/19-14:55,5998,6068,-0.000999334,-0.000329489,-0.000669844
2014/08/19-15:00,5998,6066,0,-0.000329598,0.000329598
2014/08/20-09:05,5966,6042,-0.005335112,-0.003956479,-0.001378633
2014/08/20-09:10,5964,6044,-0.000335233,0.000331016,-0.000666249
2014/08/20-09:15,5982,6056,0.003018109,0.00198544,0.001032669
2014/08/20-09:20,5988,6060,0.001003009,0.000660502,0.000342507
2014/08/20-09:25,5982,6058,-0.001002004,-0.000330033,-0.000671971
2014/08/20-09:30,5980,6058,-0.000334336,0,-0.000334336
2014/08/20-09:35,5980,6054,0,-0.000660284,0.000660284
2014/08/20-09:40,5980,6050,0,-0.00066072,0.00066072
2014/08/20-09:45,5978,6050,-0.000334448,0,-0.000334448
2014/08/20-09:50,5990,6054,0.00200736,0.000661157,0.001346203
2014/08/20-09:55,5992,6056,0.00033389,0.00033036,3.53E-06
2014/08/20-10:00,5990,6054,-0.000333778,-0.000330251,-3.53E-06
2014/08/20-10:05,5990,6052,0,-0.00033036,0.00033036
2014/08/20-10:10,5990,6054,0,0.000330469,-0.000330469
2014/08/20-10:15,5992,6052,0.00033389,-0.00033036,0.00066425
2014/08/20-10:35,5990,6054,-0.000333778,0.000330469,-0.000664248
2014/08/20-10:40,5990,6052,0,-0.00033036,0.00033036
2014/08/20-10:45,5990,6052,0,0,0
2014/08/20-10:50,5986,6052,-0.00066778,0,-0.00066778
2014/08/20-10:55,5988,6052,0.000334113,0,0.000334113
2014/08/20-11:00,5990,6054,0.000334001,0.000330469,3.53E-06
2014/08/20-11:05,5988,6052,-0.00033389,-0.00033036,-3.53E-06
2014/08/20-11:10,5986,6050,-0.000334001,-0.000330469,-3.53E-06
2014/08/20-11:15,5984,6050,-0.000334113,0,-0.000334113
2014/08/20-11:20,5992,6052,0.001336898,0.000330579,0.00100632
2014/08/20-11:25,5990,6052,-0.000333778,0,-0.000333778
2014/08/20-11:30,5994,6054,0.00066778,0.000330469,0.00033731
2014/08/20-13:35,5978,6046,-0.002669336,-0.00132144,-0.001347896
2014/08/20-13:40,5990,6054,0.00200736,0.001323189,0.000684171
2014/08/20-13:45,5984,6044,-0.001001669,-0.0016518,0.000650131
2014/08/20-13:50,5990,6050,0.001002674,0.00099272,9.95E-06
2014/08/20-13:55,5990,6052,0,0.000330579,-0.000330579
2014/08/20-14:00,5990,6052,0,0,0
2014/08/20-14:05,5986,6050,-0.00066778,-0.000330469,-0.00033731
2014/08/20-14:10,5986,6046,0,-0.000661157,0.000661157
2014/08/20-14:15,5986,6048,0,0.000330797,-0.000330797
2014/08/20-14:20,5986,6046,0,-0.000330688,0.000330688
2014/08/20-14:25,5986,6048,0,0.000330797,-0.000330797
2014/08/20-14:30,5986,6046,0,-0.000330688,0.000330688
2014/08/20-14:35,5982,6046,-0.000668226,0,-0.000668226
2014/08/20-14:40,5982,6044,0,-0.000330797,0.000330797
2014/08/20-14:45,5980,6042,-0.000334336,-0.000330907,-3.43E-06
2014/08/20-14:50,5976,6038,-0.000668896,-0.000662032,-6.86E-06
2014/08/20-14:55,5982,6038,0.001004016,0,0.001004016
2014/08/20-15:00,5980,6040,-0.000334336,0.000331236,-0.000665572
2014/08/21-09:05,6014,6070,0.005685619,0.004966887,0.000718731
2014/08/21-09:10,6014,6068,0,-0.000329489,0.000329489
2014/08/21-09:15,6024,6078,0.001662787,0.001647989,1.48E-05
2014/08/21-09:20,6026,6078,0.000332005,0,0.000332005
2014/08/21-09:25,6020,6074,-0.000995685,-0.000658111,-0.000337574
2014/08/21-09:30,6022,6078,0.000332226,0.000658545,-0.000326319
2014/08/21-09:35,6020,6074,-0.000332116,-0.000658111,0.000325996
2014/08/21-09:40,6018,6074,-0.000332226,0,-0.000332226
2014/08/21-09:45,6020,6074,0.000332336,0,0.000332336
2014/08/21-09:50,6016,6070,-0.000664452,-0.000658545,-5.91E-06
2014/08/21-09:55,6018,6076,0.000332447,0.000988468,-0.000656021
2014/08/21-10:00,6020,6072,0.000332336,-0.000658328,0.000990664
2014/08/21-10:05,6018,6076,-0.000332226,0.000658762,-0.000990987
2014/08/21-10:10,6016,6076,-0.000332336,0,-0.000332336
2014/08/21-10:15,6018,6074,0.000332447,-0.000329164,0.000661611
2014/08/21-10:35,6014,6072,-0.000664673,-0.000329272,-0.0003354
2014/08/21-10:40,6012,6074,-0.000332557,0.000329381,-0.000661938
2014/08/21-10:45,6012,6072,0,-0.000329272,0.000329272
2014/08/21-10:50,6010,6072,-0.000332668,0,-0.000332668
2014/08/21-10:55,6010,6072,0,0,0
2014/08/21-11:00,6014,6072,0.000665557,0,0.000665557
2014/08/21-11:05,6012,6074,-0.000332557,0.000329381,-0.000661938
2014/08/21-11:10,6010,6072,-0.000332668,-0.000329272,-3.40E-06
2014/08/21-11:15,6010,6074,0,0.000329381,-0.000329381
2014/08/21-11:20,6014,6076,0.000665557,0.000329272,0.000336285
2014/08/21-11:25,6016,6074,0.000332557,-0.000329164,0.000661721
2014/08/21-11:30,6010,6074,-0.00099734,0,-0.00099734
2014/08/21-13:35,6004,6070,-0.000998336,-0.000658545,-0.000339791
2014/08/21-13:40,6010,6076,0.000999334,0.000988468,1.09E-05
2014/08/21-13:45,6012,6074,0.000332779,-0.000329164,0.000661943
2014/08/21-13:50,6014,6076,0.000332668,0.000329272,3.40E-06
2014/08/21-13:55,6018,6082,0.000665115,0.000987492,-0.000322377
2014/08/21-14:00,6016,6080,-0.000332336,-0.000328839,-3.50E-06
2014/08/21-14:05,6016,6084,0,0.000657895,-0.000657895
2014/08/21-14:10,6022,6086,0.00099734,0.000328731,0.000668609
2014/08/21-14:15,6034,6104,0.001992693,0.002957608,-0.000964914
2014/08/21-14:20,6044,6112,0.001657275,0.001310616,0.000346659
2014/08/21-14:25,6038,6102,-0.00099272,-0.001636126,0.000643406
2014/08/21-14:30,6036,6102,-0.000331236,0,-0.000331236
2014/08/21-14:35,6030,6094,-0.000994036,-0.001311046,0.00031701
2014/08/21-14:40,6030,6092,0,-0.000328192,0.000328192
2014/08/21-14:45,6026,6086,-0.00066335,-0.000984898,0.000321548
2014/08/21-14:50,6028,6088,0.000331895,0.000328623,3.27E-06
2014/08/21-14:55,6026,6088,-0.000331785,0,-0.000331785
2014/08/21-15:00,6024,6094,-0.000331895,0.000985545,-0.00131744
2014/08/22-09:05,6022,6090,-0.000332005,-0.000656383,0.000324378
2014/08/22-09:10,6032,6090,0.001660578,0,0.001660578
2014/08/22-09:15,6036,6094,0.00066313,0.000656814,6.32E-06
2014/08/22-09:20,6030,6090,-0.000994036,-0.000656383,-0.000337652
2014/08/22-09:25,6026,6090,-0.00066335,0,-0.00066335
2014/08/22-09:30,6026,6088,0,-0.000328407,0.000328407
2014/08/22-09:35,6024,6088,-0.000331895,0,-0.000331895
2014/08/22-09:40,6028,6086,0.000664011,-0.000328515,0.000992526
2014/08/22-09:45,6032,6088,0.00066357,0.000328623,0.000334947
2014/08/22-09:50,6032,6092,0,0.00065703,-0.00065703
2014/08/22-09:55,6030,6090,-0.000331565,-0.000328299,-3.27E-06
2014/08/22-10:00,6030,6090,0,0,0
2014/08/22-10:05,6032,6094,0.000331675,0.000656814,-0.000325139
2014/08/22-10:10,6028,6092,-0.00066313,-0.000328192,-0.000334938
2014/08/22-10:15,6030,6092,0.000331785,0,0.000331785
2014/08/22-10:35,6028,6092,-0.000331675,0,-0.000331675
2014/08/22-10:40,6034,6094,0.000995355,0.000328299,0.000667056
2014/08/22-10:45,6036,6098,0.000331455,0.000656383,-0.000324928
2014/08/22-10:50,6034,6098,-0.000331345,0,-0.000331345
2014/08/22-10:55,6034,6094,0,-0.000655953,0.000655953
2014/08/22-11:00,6032,6094,-0.000331455,0,-0.000331455
2014/08/22-11:05,6030,6092,-0.000331565,-0.000328192,-3.37E-06
2014/08/22-11:10,6032,6090,0.000331675,-0.000328299,0.000659974
2014/08/22-11:15,6030,6094,-0.000331565,0.000656814,-0.000988379
2014/08/22-11:20,6032,6092,0.000331675,-0.000328192,0.000659867
2014/08/22-11:25,6034,6094,0.000331565,0.000328299,3.27E-06
2014/08/22-11:30,6030,6094,-0.00066291,0,-0.00066291
2014/08/22-13:35,6022,6088,-0.0013267,-0.000984575,-0.000342125
2014/08/22-13:40,6026,6090,0.000664231,0.000328515,0.000335716
2014/08/22-13:45,6026,6090,0,0,0
2014/08/22-13:50,6024,6088,-0.000331895,-0.000328407,-3.49E-06
2014/08/22-13:55,6020,6084,-0.000664011,-0.00065703,-6.98E-06
2014/08/22-14:00,6026,6086,0.000996678,0.000328731,0.000667947
2014/08/22-14:05,6026,6088,0,0.000328623,-0.000328623
2014/08/22-14:10,6024,6090,-0.000331895,0.000328515,-0.00066041
2014/08/22-14:15,6024,6088,0,-0.000328407,0.000328407
2014/08/22-14:20,6024,6092,0,0.00065703,-0.00065703
2014/08/22-14:25,6024,6090,0,-0.000328299,0.000328299
2014/08/22-14:30,6038,6102,0.002324037,0.001970443,0.000353594
2014/08/22-14:35,6036,6100,-0.000331236,-0.000327761,-3.47E-06
2014/08/22-14:40,6034,6104,-0.000331345,0.000655738,-0.000987083
2014/08/22-14:45,6030,6102,-0.00066291,-0.000327654,-0.000335256
2014/08/22-14:50,6032,6096,0.000331675,-0.000983284,0.001314959
2014/08/22-14:55,6032,6102,0,0.000984252,-0.000984252
2014/08/22-15:00,6030,6102,-0.000331565,0,-0.000331565
2014/08/25-09:05,5938,6018,-0.015257048,-0.013765978,-0.00149107
2014/08/25-09:10,5942,6014,0.000673627,-0.000664673,0.0013383
2014/08/25-09:15,5938,6016,-0.000673174,0.000332557,-0.001005731
2014/08/25-09:20,5938,6010,0,-0.00099734,0.00099734
2014/08/25-09:25,5940,6006,0.000336814,-0.000665557,0.001002371
2014/08/25-09:30,5940,6004,0,-0.000333,0.000333
2014/08/25-09:35,5936,6004,-0.000673401,0,-0.000673401
2014/08/25-09:40,5938,6002,0.000336927,-0.000333111,0.000670038
2014/08/25-09:45,5940,6006,0.000336814,0.000666445,-0.000329631
2014/08/25-09:50,5930,5994,-0.001683502,-0.001998002,0.0003145
2014/08/25-09:55,5924,5988,-0.001011804,-0.001001001,-1.08E-05
2014/08/25-10:00,5936,5996,0.002025658,0.001336005,0.000689653
2014/08/25-10:05,5932,5998,-0.000673854,0.000333556,-0.00100741
2014/08/25-10:10,5932,5998,0,0,0
2014/08/25-10:15,5930,5994,-0.000337154,-0.000666889,0.000329735
2014/08/25-10:35,5920,5990,-0.001686341,-0.000667334,-0.001019007
2014/08/25-10:40,5922,5994,0.000337838,0.00066778,-0.000329942
2014/08/25-10:45,5922,5994,0,0,0
2014/08/25-10:50,5922,5994,0,0,0
2014/08/25-10:55,5922,5996,0,0.000333667,-0.000333667
2014/08/25-11:00,5920,5996,-0.000337724,0,-0.000337724
2014/08/25-11:05,5920,5994,0,-0.000333556,0.000333556
2014/08/25-11:10,5924,5998,0.000675676,0.000667334,8.34E-06
2014/08/25-11:15,5922,5994,-0.00033761,-0.000666889,0.000329279
2014/08/25-11:20,5924,5992,0.000337724,-0.000333667,0.000671391
2014/08/25-11:25,5924,5994,0,0.000333778,-0.000333778
2014/08/25-11:30,5922,5986,-0.00033761,-0.001334668,0.000997058
2014/08/25-13:35,5912,5976,-0.001688619,-0.001670565,-1.81E-05
2014/08/25-13:40,5916,5982,0.00067659,0.001004016,-0.000327426
2014/08/25-13:45,5908,5974,-0.001352265,-0.001337345,-1.49E-05
2014/08/25-13:50,5902,5974,-0.001015572,0,-0.001015572
2014/08/25-13:55,5906,5976,0.000677736,0.000334784,0.000342952
2014/08/25-14:00,5908,5980,0.000338639,0.000669344,-0.000330705
2014/08/25-14:05,5908,5980,0,0,0
2014/08/25-14:10,5908,5976,0,-0.000668896,0.000668896
2014/08/25-14:15,5916,5982,0.001354096,0.001004016,0.00035008
2014/08/25-14:20,5918,5990,0.000338066,0.001337345,-0.000999279
2014/08/25-14:25,5934,6002,0.002703616,0.002003339,0.000700277
2014/08/25-14:30,5932,5996,-0.000337041,-0.000999667,0.000662626
2014/08/25-14:35,5950,6012,0.00303439,0.002668446,0.000365944
2014/08/25-14:40,5956,6020,0.001008403,0.001330672,-0.000322269
2014/08/25-14:45,5980,6058,0.00402955,0.006312292,-0.002282742
2014/08/25-14:50,5994,6060,0.002341137,0.000330142,0.002010995
2014/08/25-14:55,5998,6060,0.000667334,0,0.000667334
2014/08/25-15:00,6004,6072,0.001000333,0.001980198,-0.000979865
2014/08/26-09:05,5996,6056,-0.001332445,-0.002635046,0.001302601
2014/08/26-09:10,5994,6052,-0.000333556,-0.000660502,0.000326946
2014/08/26-09:15,6004,6068,0.001668335,0.002643754,-0.000975419
2014/08/26-09:20,6036,6094,0.00532978,0.004284773,0.001045008
2014/08/26-09:25,6026,6084,-0.001656726,-0.001640958,-1.58E-05
2014/08/26-09:30,6028,6086,0.000331895,0.000328731,3.16E-06
2014/08/26-09:35,6020,6082,-0.00132714,-0.000657246,-0.000669894
2014/08/26-09:40,6018,6084,-0.000332226,0.000328839,-0.000661065
2014/08/26-09:45,6026,6086,0.001329345,0.000328731,0.001000614
2014/08/26-09:50,6022,6082,-0.00066379,-0.000657246,-6.54E-06
2014/08/26-09:55,6020,6084,-0.000332116,0.000328839,-0.000660955
2014/08/26-10:00,6022,6084,0.000332226,0,0.000332226
2014/08/26-10:05,6024,6086,0.000332116,0.000328731,3.38E-06
2014/08/26-10:10,6026,6088,0.000332005,0.000328623,3.38E-06
2014/08/26-10:15,6022,6082,-0.00066379,-0.000985545,0.000321755
2014/08/26-10:35,6014,6078,-0.001328462,-0.000657678,-0.000670784
2014/08/26-10:40,6018,6080,0.000665115,0.000329056,0.000336059
2014/08/26-10:45,6008,6072,-0.001661682,-0.001315789,-0.000345892
2014/08/26-10:50,6016,6078,0.001331558,0.000988142,0.000343416
2014/08/26-10:55,6020,6078,0.000664894,0,0.000664894
2014/08/26-11:00,6020,6086,0,0.001316222,-0.001316222
2014/08/26-11:05,6014,6078,-0.000996678,-0.001314492,0.000317815
2014/08/26-11:10,6008,6066,-0.000997672,-0.001974334,0.000976662
2014/08/26-11:15,6014,6070,0.000998668,0.000659413,0.000339255
2014/08/26-11:20,6014,6070,0,0,0
2014/08/26-11:25,6006,6070,-0.001330229,0,-0.001330229
2014/08/26-11:30,6008,6070,0.000333,0,0.000333
2014/08/26-13:35,5986,6052,-0.003661784,-0.002965404,-0.000696381
2014/08/26-13:40,5986,6056,0,0.000660939,-0.000660939
2014/08/26-13:45,5988,6056,0.000334113,0,0.000334113
2014/08/26-13:50,5996,6062,0.001336005,0.000990753,0.000345252
2014/08/26-13:55,5994,6060,-0.000333556,-0.000329924,-3.63E-06
2014/08/26-14:00,5992,6060,-0.000333667,0,-0.000333667
2014/08/26-14:05,5992,6058,0,-0.000330033,0.000330033
2014/08/26-14:10,5992,6064,0,0.000990426,-0.000990426
2014/08/26-14:15,5990,6060,-0.000333778,-0.000659631,0.000325852
2014/08/26-14:20,5994,6062,0.00066778,0.000330033,0.000337747
2014/08/26-14:25,5996,6066,0.000333667,0.000659848,-0.000326181
2014/08/26-14:30,5994,6064,-0.000333556,-0.000329707,-3.85E-06
2014/08/26-14:35,5996,6060,0.000333667,-0.000659631,0.000993298
2014/08/26-14:40,5998,6062,0.000333556,0.000330033,3.52E-06
2014/08/26-14:45,6004,6066,0.001000333,0.000659848,0.000340485
2014/08/26-14:50,5988,6062,-0.00266489,-0.000659413,-0.002005477
2014/08/26-14:55,5990,6054,0.000334001,-0.001319696,0.001653698
2014/08/26-15:00,5982,6058,-0.001335559,0.00066072,-0.001996279
2014/08/27-09:05,6056,6128,0.012370445,0.011554969,0.000815476
2014/08/27-09:10,6066,6134,0.001651255,0.000979112,0.000672143
2014/08/27-09:15,6066,6140,0,0.000978155,-0.000978155
2014/08/27-09:20,6064,6136,-0.000329707,-0.000651466,0.000321759
2014/08/27-09:25,6056,6122,-0.001319261,-0.002281617,0.000962355
2014/08/27-09:30,6064,6138,0.001321004,0.002613525,-0.001292521
2014/08/27-09:35,6066,6134,0.000329815,-0.000651678,0.000981493
2014/08/27-09:40,6070,6138,0.000659413,0.000652103,7.31E-06
2014/08/27-09:45,6068,6140,-0.000329489,0.000325839,-0.000655328
2014/08/27-09:50,6096,6158,0.00461437,0.002931596,0.001682774
2014/08/27-09:55,6096,6160,0,0.000324781,-0.000324781
2014/08/27-10:00,6092,6156,-0.000656168,-0.000649351,-6.82E-06
2014/08/27-10:05,6094,6166,0.000328299,0.001624431,-0.001296132
2014/08/27-10:10,6086,6154,-0.001312767,-0.001946156,0.00063339
2014/08/27-10:15,6084,6152,-0.000328623,-0.000324992,-3.63E-06
2014/08/27-10:35,6094,6158,0.001643655,0.000975293,0.000668363
2014/08/27-10:40,6096,6160,0.000328192,0.000324781,3.41E-06
2014/08/27-10:45,6100,6164,0.000656168,0.000649351,6.82E-06
2014/08/27-10:50,6106,6168,0.000983607,0.000648929,0.000334677
2014/08/27-10:55,6112,6174,0.00098264,0.000972763,9.88E-06
2014/08/27-11:00,6110,6170,-0.000327225,-0.000647878,0.000320653
2014/08/27-11:05,6110,6168,0,-0.000324149,0.000324149
2014/08/27-11:10,6110,6166,0,-0.000324254,0.000324254
2014/08/27-11:15,6104,6164,-0.000981997,-0.000324359,-0.000657637
2014/08/27-11:20,6104,6168,0,0.000648929,-0.000648929
2014/08/27-11:25,6104,6156,0,-0.001945525,0.001945525
2014/08/27-11:30,6102,6158,-0.000327654,0.000324886,-0.00065254
2014/08/27-13:35,6088,6146,-0.00229433,-0.001948685,-0.000345645
2014/08/27-13:40,6086,6144,-0.000328515,-0.000325415,-3.10E-06
